ID,Session,Online,Gender,Group,Age_Frac,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Group_Name,Age_YM,SES_inv,UG_Offer_Accept,Group,Train_Coef,AXCPT_t,CogFlex_t,SSRT,FlankerSwitch_t,FlankerInhib_t,Stroop_t,OneBack_WM_t,TwoBack_WM_t,Age_Frac_Imp,DG_RT_log,UG_RT_log,UG_Decision_RT_log,TD_AvgRT_log,DG_UG_RT_Diff_z,SES_inv_z,Perc_Delay_z,Delay_WMean_z,Reward_WMean_z,DG_Coins_Given_z,DG_UG_Diff_z,Corr_r_Exp_Delay_z,Corr_int_Exp_Delay_z,Corr_r_Exp_Reward_z,Corr_int_Exp_Reward_z,UG_Coins_Given_z,T_Matrix_z,T_Vocab_z,Corsi_WM_Span_z
67,2,1,M,2,11.33611111,8,15,7,43.75,Control,11.04,NA,0,2,-12.50899122,-0.37671977,-0.19398913,-1.1379958,0.1518618,-0.32322037,-0.56533378,0.88690472,0.85119045,11.33611111,-1.879463523,-0.491293245,0.625778294,-0.056300516,-3.807212014,1.046975943,-1.217441376,-0.081066915,-1.276994675,0.039609495,0.170526464,-1.267327396,0.536348341,-0.699058212,1.221245306,0.360386969,-0.420118855,-3.190206794,1.277525616
68,0,0,M,2,6.525,7,17,9,47.36842105,Control,6.06,NA,1,2,-4.380297222,0.57740557,-0.58331692,0.10998944,0.49606425,0.13347375,-0.18285483,0.66666669,0.041666668,6.525,-1.274617644,-1.58768882,-3.041756712,-7.471262644,0.548743103,-1.40680905,-0.099633655,-0.671584622,0.1295464,0.039609495,0.170526464,0.246976101,-0.608048611,-0.676326527,0.094485977,0.360386969,-1.42780759,-2.154809271,-1.793972142
68,1,0,M,2,6.8,7,17,9,47.36842105,Control,6.09,NA,0,2,-4.380297222,0.44974688,-1.0711592,-0.60777521,0.24013627,1.1384329,1.2025614,0.5,0.57142854,6.8,-0.598103632,-1.118414916,-2.535837378,-6.54948242,0.501744033,0.229047612,-1.057754559,0.887801363,0.758917164,0.039609495,0.170526464,-0.193840207,0.741455271,0.273052544,-0.684170695,0.360386969,-1.830883084,-1.590046986,-1.793972142
68,2,1,M,2,7.711111111,7,17,9,47.36842105,Control,7.08,NA,0,2,-4.380297222,0.31658274,-0.78203231,-0.31502071,0.089717135,-0.22138715,-1.346681,0.81547618,0.95833331,7.711111111,-1.045749342,-0.491293245,-1.493763278,-0.569431582,-2.386423151,0.638011778,-0.578694107,-0.1148063,-1.220980251,0.886908255,-0.6787622,-1.464833631,0.604475039,-0.668626168,1.167743977,0.360386969,-1.42780759,-2.531317461,0.25369303
69,0,0,M,1,6.852777778,7,12,2,15.38461538,Experimental,6.1,3,0,1,-5.043117487,0.32449809,-1.3238525,-2.172864,0.079533182,0.35492596,0.074165113,0.91666669,0.38095239,6.852777778,-1.051112958,-1.80244032,-2.488898671,-7.269887527,1.752043694,-0.179916553,0.539113614,-0.894417043,1.04141708,-0.807689266,1.019815128,0.836907202,-1.048587578,0.272221214,-0.9089,0.360386969,1.292951994,-1.119411748,-1.793972142
69,1,0,M,1,NA,7,12,2,15.38461538,Experimental,NA,3,1,1,-5.043117487,-0.72647041,0.44697499,1.0467243,-0.43451929,1.0333148,1.331108,0.95833331,0.88095242,7.375,-1.319709303,-1.426133015,-2.98480428,-7.381294318,-0.123944359,-0.179916553,-0.259320472,0.547563008,-0.816187661,0.039609495,0.170526464,0.048041852,0.378088335,-1.85598406,1.203902221,0.360386969,-0.017043361,-0.460522415,0.25369303
69,2,1,M,1,NA,7,12,2,15.38461538,Experimental,NA,3,0,1,-5.043117487,0.2885915,-0.56449103,1.128965,0.70363051,-0.22138715,-0.93650651,0.95833331,0.95833331,10.80277778,-1.138687338,0.221716,0.508852572,-0.59514073,-3.257696097,-0.179916553,-1.057754559,-2.180554037,-0.247526922,-1.654988026,1.869103792,-1.327838161,-0.954940073,0.578150722,0.030104068,0.360386969,-0.520887729,-2.437190414,-0.770139556
71,0,0,F,1,6.152777778,8,29,6,20.68965517,Experimental,6.01,3.25,0,1,0.750069588,0.48395842,0.41009805,-0.18078427,0.69336456,-0.46526402,-0.74621481,0.77976191,0.4642857,6.152777778,-1.831327344,-1.911065155,-2.29303968,-6.448051366,0.040931655,0.229047612,0.060053162,1.034788448,-1.286003936,0.886908255,-0.6787622,0.836907202,0.364604145,-0.709579735,1.231494784,0.360386969,-0.420118855,0.198366918,1.277525616
71,1,0,F,1,6.305555556,8,29,6,20.68965517,Experimental,6.03,3.25,0,1,0.750069588,0.99300951,-0.1674782,1.9907864,0.21712549,0.17556356,0.22150442,0.92261904,0.27380949,6.305555556,-0.918554834,-0.979721497,-2.020752545,-6.870175572,-0.18849602,0.229047612,1.497234517,-0.435082402,-1.286003936,0.886908255,-0.6787622,2.55481955,-1.519651485,-0.709579735,1.231494784,0.360386969,0.386032133,0.292493966,-1.793972142
71,2,1,F,1,7.547222222,8,29,6,20.68965517,Experimental,7.06,3.25,1,1,0.750069588,0.028900752,-0.2653816,-0.4294197,-0.025837481,-0.6566174,-0.40465653,0.88095242,0.77380955,7.547222222,-2.522463319,-1.114860521,-0.377747843,-0.916926177,-3.807212014,0.229047612,0.219739979,-0.170008037,-1.273292457,0.886908255,-1.528050864,0.248611697,-0.241399944,-0.700920046,1.218841107,-1.140240739,0.386032133,-0.931157653,-0.770139556
72,0,0,F,1,8.433333333,6,8,2,25,Experimental,8.05,2.75,0,1,-13.46152829,0.62706572,-0.011447884,1.2646967,-0.21694142,0.39724141,-0.10005958,0.95833331,0.54761904,8.433333333,-0.647190498,-0.968449366,-2.221266572,-6.767410814,0.171916151,-0.588880719,1.497234517,-1.102771236,0.235712675,0.886908255,-0.6787622,0.848932588,-1.20686505,0.219016082,-0.251718627,0.360386969,0.58756988,-0.178141272,-0.770139556
72,1,0,F,1,8.627777778,6,8,2,25,Experimental,8.07,2.75,1,1,-13.46152829,0.73858976,-0.83823419,0.44527104,-0.005087815,0.31030294,0.64543414,0.76190472,0.79761904,8.627777778,-1.619184262,-1.794375093,-1.924394627,-7.559588446,-1.506533204,-0.588880719,-1.057754559,0.23466167,-0.373828181,0.886908255,-0.6787622,0.390884451,-0.019595578,-0.220332946,0.356872625,0.360386969,0.285263259,1.516145585,0.25369303
72,2,1,F,1,9.627777778,6,8,2,25,Experimental,9.07,2.75,0,1,-13.46152829,-0.01116419,0.78775275,-0.3443445,0.05015881,-0.22138715,-0.78486562,0.88095242,0.81547618,9.627777778,-1.689959275,0.187707463,-1.607167337,-1.092334476,-2.628093643,-0.588880719,0.698800431,0.754557654,-0.465226922,1.734207016,-1.528050864,0.4101359,0.359940169,-0.220332946,0.434879943,0.360386969,-0.319349982,-1.213538795,-0.770139556
73,0,0,M,2,10.75555556,8,27,11,37.93103448,Control,10.09,3.75,0,2,-3.891321686,0.58493215,0.54084051,-0.15422332,-0.52233636,-0.44627723,0.61054742,0.92261904,0.57142854,10.75555556,-0.213362539,-0.51273808,-1.416095852,-6.229058739,-0.013925878,1.046975943,-0.898067741,-0.862741326,-0.741444162,0.886908255,-0.6787622,-0.570406593,-0.363849081,-0.073612143,0.611970755,0.360386969,-0.117812235,0.198366918,-0.770139556
73,1,0,M,2,10.88888889,8,27,11,37.93103448,Control,10.01,3.75,0,2,-3.891321686,0.29723218,0.012926102,-0.6588558,0.48070785,-0.89313412,-0.42216659,0.92261904,0.73809528,10.88888889,-0.253608092,-0.425547808,-1.058484498,-6.130259839,-0.135155564,1.046975943,-1.057754559,0.403956626,0.106970813,0.886908255,-0.6787622,0.546923598,0.038816346,-1.949093041,0.48442169,0.360386969,0.688338753,0.104239871,0.25369303
73,2,1,M,2,11.91666667,8,27,11,37.93103448,Control,11.11,3.75,1,2,-3.891321686,-0.41827208,0.11657524,0.18161249,0.24013627,-0.48081911,-0.93650651,0.91666669,0.91666669,11.91666667,-1.094190862,-0.491293245,-0.856649002,0.287433214,-1.567974854,1.046975943,0.698800431,0.561435595,-0.136321252,0.039609495,0.170526464,0.089615331,0.369140316,0.175632962,0.057233552,0.360386969,-0.017043361,-3.190206794,1.277525616
74,0,0,F,2,10.06111111,8,29,4,13.79310345,Control,10,3.25,0,2,-4.955492519,-0.058324344,-0.25906712,-0.42047969,1.308737,0.93450534,-0.21070471,0.69047618,0.34523809,10.06111111,-0.780241887,-0.571544359,-1.10359983,-7.004781158,-0.551077611,0.229047612,1.497234517,1.034788448,-1.286003936,-1.654988026,1.869103792,0.836907202,0.364604145,-0.709579735,1.231494784,0.360386969,-0.621656602,-0.272268319,-0.770139556
74,1,0,F,2,10.37777778,8,29,4,13.79310345,Control,10.04,3.25,0,2,-4.955492519,0.40307456,0.99680084,0.49897105,-0.48967934,0.26166955,0.48248127,0.85119045,0.13095239,10.37777778,-0.955511445,-0.966331814,-1.960798762,-7.162095988,-0.271176759,0.229047612,1.497234517,1.034788448,-1.286003936,-1.654988026,1.869103792,0.836907202,0.364604145,-0.709579735,1.231494784,0.360386969,-0.319349982,0.480748061,-0.770139556
74,2,1,F,2,11.38888889,8,29,4,13.79310345,Control,11.04,3.25,0,2,-4.955492519,0.044630945,0.79920566,-1.5723441,-0.44727033,-0.86118209,-0.78486562,0.95833331,0.88095242,11.38888889,-2.307768138,-0.491293245,0.289330096,-0.159848465,-3.807212014,0.229047612,0.539113614,0.403560577,0.233724035,-1.654988026,1.019815128,-0.538695204,0.548842473,0.12175045,-0.221709729,-1.140240739,-1.12550097,-0.931157653,0.25369303
76,0,0,F,1,10.2,8,25,3,10.71428571,Experimental,10.02,2,1,1,0.417695379,-0.069402225,-0.1129813,-0.74045694,0.54878408,-0.08282271,-1.2191477,0.88690472,0.84523809,10.2,-0.329663395,-1.282083977,-2.926435785,-7.296811993,1.121273091,-1.815773215,-1.377128193,-0.453014827,-0.965674657,-0.807689266,0.170526464,-0.276643582,-0.201803097,-0.335481151,0.867068884,-1.140240739,-0.420118855,0.104239871,1.277525616
76,1,0,F,1,NA,8,25,3,10.71428571,Experimental,NA,2,0,1,0.417695379,0.96801126,-0.56449103,0.89860147,-1.0011568,1.3391656,-0.93650651,0.88690472,0.48809525,8.725,-1.110656136,-1.109316696,-1.297930251,-7.422606124,4.25271887,-1.815773215,-1.377128193,-1.674844971,-0.372754909,0.886908255,0.170526464,0.752385915,-1.556586657,-0.681254802,0.489962946,1.861014678,-0.420118855,-0.460522415,-1.793972142
76,2,1,F,1,NA,8,25,3,10.71428571,Experimental,NA,2,0,1,0.417695379,0.41499481,-0.44808134,1.1822175,0.50067818,-0.48081911,-0.40465653,0.54761899,0.80952382,9.186111111,-0.994023697,-0.425547808,-1.246274823,0.338704838,-3.406248354,-1.815773215,0.698800431,-0.91550969,-1.014181663,0.886908255,-0.6787622,-0.193840207,-0.584495416,0.861432255,0.5694544,0.360386969,-0.319349982,-2.531317461,0.25369303
77,0,0,F,1,6.241666667,8,28,9,30,Experimental,6.02,2,1,1,-6.687573151,0.2960518,0.43821645,-1.3410834,0.59091556,-0.15732303,-0.51869375,0.88095242,0.059523813,6.241666667,-1.319709303,-1.486947385,-2.681021529,-7.875013697,0.144866654,-1.815773215,0.219739979,0.305144558,-1.402237703,0.886908255,-0.6787622,0.638660117,-0.076688523,-1.685561372,1.609282967,0.360386969,0.386032133,-1.0252847,-1.793972142
77,1,0,F,1,NA,8,28,9,30,Experimental,NA,2,0,1,-6.687573151,-0.048378523,0.525446,0.82117182,-0.53079891,-1.4284936,-1.346681,0.77380955,0.88690472,11.72222222,-0.424940885,-0.714838779,-1.005765738,-6.771999191,0.688602505,-1.815773215,-1.377128193,-0.769404527,-0.699940293,-0.807689266,0.170526464,0.488552753,-0.805330176,0.083509262,0.535441316,-1.140240739,-1.12550097,-0.178141272,-0.770139556
77,2,1,F,1,NA,8,28,9,30,Experimental,NA,2,1,1,-6.687573151,-0.86407864,0.14504749,-0.44405532,0.04069123,-0.22138715,-1.346681,0.91666669,0.63095242,11.83888889,-1.343350325,-0.491293245,-0.359403717,-0.704855866,-1.094646584,-1.815773215,0.379426796,0.584305569,-0.610600824,0.039609495,-0.6787622,0.390884451,0.248931881,0.586602578,0.294661623,-1.140240739,-1.528576464,-2.437190414,0.25369303
78,0,0,F,1,9.641666667,5,9,3,33.33333333,Experimental,9.07,3.5,0,1,-7.780695229,0.59130347,-0.58669102,-0.98041201,-0.7427718,0.6813488,0.33481935,0.95833331,0.54761904,9.641666667,-1.187284323,-1.107147191,-1.885249812,-7.849843704,-0.450055401,0.638011778,-0.41900729,-0.850651638,0.237238053,-1.654988026,1.869103792,-0.548760898,-0.365168061,0.110943158,-0.221349802,0.360386969,0.486801006,-0.178141272,-1.793972142
78,1,0,F,1,9.925,5,9,3,33.33333333,Experimental,9.11,3.5,0,1,-7.780695229,-0.91990674,-0.24906962,0.80545461,0.16561429,-0.34519735,1.0375253,0.92261904,0.75,9.925,-1.304270526,-1.059821959,-1.789089241,-6.992799035,-0.798391633,0.638011778,-0.898067741,-0.328884233,0.230831467,-0.807689266,0.170526464,1.153003074,-0.782907534,-1.762875079,0.331362812,-1.140240739,-0.420118855,-0.366395367,-0.770139556
78,2,1,F,1,NA,5,9,3,33.33333333,Experimental,NA,3.5,1,1,-7.780695229,0.48718163,-0.14966482,-0.47932842,0.35349846,-0.48081911,-0.56533378,0.92261904,0.95833331,9.4,-2.722861306,-0.705781318,-1.091785707,-0.640311176,-3.807212014,0.638011778,-0.259320472,0.388351616,0.118190812,0.039609495,0.170526464,0.075617507,0.248931881,0.35190587,-0.196964795,0.360386969,1.393720868,-1.119411748,1.277525616
79,0,0,F,2,10.51111111,8,18,3,16.66666667,Control,10.06,3.5,0,2,-2.190941155,-0.060590871,0.24925506,1.5275114,-0.80417717,0.3491953,-0.12563345,0.92261904,0.55952382,10.51111111,-0.698880712,-0.797249762,-2.029988658,-7.369786033,-0.15671324,0.638011778,-1.217441376,-0.91550969,0.077073413,0.039609495,-0.6787622,-0.27904866,-0.539461706,0.401908723,-0.178833448,-1.140240739,0.58756988,-0.554649462,1.277525616
79,1,0,F,2,10.79444444,8,18,3,16.66666667,Control,10.09,3.5,0,2,-2.190941155,0.25124314,-0.80301034,1.128965,-0.68682617,0.85756409,-0.23242286,0.88690472,0.40476188,10.79444444,-0.698797852,-0.956664626,-2.231411274,-7.202247443,0.087794188,0.638011778,-1.057754559,-1.204633286,0.792475469,0.039609495,0.170526464,0.976401684,-1.341400902,-1.169305327,-0.28937597,0.360386969,0.990645374,-0.178141272,0.25369303
79,2,1,F,2,11.79444444,8,18,3,16.66666667,Control,11.09,3.5,0,2,-2.190941155,0.061821826,1.2372696,2.0335975,0.50067818,-0.48081911,-0.40465653,0.54761899,0.55952382,11.79444444,-1.843085305,-0.425547808,0.539233672,-0.524087956,-2.628093643,0.638011778,-0.738380924,-0.329673609,0.199826757,0.039609495,0.170526464,-1.143145846,0.295863708,0.729853086,-0.372429083,0.360386969,1.192183121,-2.531317461,1.277525616
80,0,0,F,1,10.77777778,5,15,7,35,Experimental,10.09,3.5,0,1,-12.58187423,0.60764098,-0.27894884,0.69153684,-1.1241901,-0.51225978,0.94964683,0.80952382,0.95833331,10.77777778,-0.813297782,-0.967852562,-1.87057065,-6.947428378,-0.049015887,0.638011778,-0.738380924,-0.508465705,0.211306635,0.886908255,-0.6787622,-1.179578313,0.182019774,0.630524524,-0.352543126,0.360386969,0.184494386,0.010112823,0.25369303
80,1,0,F,1,11.07222222,5,15,7,35,Experimental,11,3.5,1,1,-12.58187423,0.41499481,-0.5084728,0.44527104,0.1518618,0.35667574,0.40346757,0.92261904,0.80952382,11.07222222,-0.600392067,-0.410594786,-0.704087121,-6.887312447,-0.489984889,0.638011778,-1.057754559,0.321827592,-0.499519288,2.581505776,-3.226628192,1.399008122,-0.421884155,-2.100395134,1.011624491,-1.140240739,-0.117812235,0.386621014,0.25369303
80,2,1,F,1,NA,5,15,7,35,Experimental,NA,3.5,1,1,-12.58187423,-0.40895858,-0.77925903,1.2589298,-0.007291675,-0.22138715,-0.93650651,0.65476191,0.92261904,14.26666667,-2.003912175,-0.425547808,-0.554551558,-0.80887737,-3.119899921,0.638011778,0.219739979,0.401512148,-0.048257194,-0.807689266,0.170526464,-0.254093811,0.413559524,0.530995389,-0.116749591,-1.140240739,2.099102982,-0.460522415,2.301358203
81,0,0,M,1,8.9,5,8,5,55.55555556,Experimental,8.1,3.5,1,1,-18.335716,0.70166075,-0.31314379,0.33366156,0.63323104,-0.62720585,0.056541651,0.84523809,0.88690472,8.9,-0.983700128,-0.967852562,-1.575260461,-6.648603496,-0.315991237,0.638011778,-1.377128193,-0.605807902,-1.286003936,1.734207016,-3.226628192,0.04082662,-0.462960928,-0.709579735,1.231494784,-2.640868448,-1.327038717,-0.084014224,-0.770139556
81,1,0,M,1,9.194444444,5,8,5,55.55555556,Experimental,9.02,3.5,0,1,-18.335716,1.0225937,-0.38008171,-0.23318417,0.024037711,0.48615563,-0.15306574,0.77976191,0.88690472,9.194444444,-1.961783498,-0.897370001,-1.579184869,-6.865952411,-3.257696097,0.638011778,1.497234517,-0.322159574,-0.256069036,0.886908255,-0.6787622,1.563927708,-0.971144671,-0.988906677,0.492924961,0.360386969,-0.621656602,-0.460522415,-0.770139556
81,2,1,M,1,NA,5,8,5,55.55555556,Experimental,NA,3.5,0,1,-18.335716,-0.76278609,-0.43961516,-0.57297522,-0.80417717,-0.48081911,-0.56533378,0.88690472,0.92261904,10.11944444,-2.244384313,-0.425547808,0.658272436,-0.45958205,-2.628093643,0.638011778,-0.578694107,0.381625962,-0.726389413,0.886908255,-0.6787622,-0.087054585,0.320472352,-0.124348701,0.614809136,0.360386969,1.595258615,-0.931157653,0.25369303
82,0,0,F,1,7.075,8,21,6,25,Experimental,7,3.25,0,1,-12.80200937,0.048861504,-0.2923657,0.32806972,0.87136102,1.0846293,1.4381754,0.91666669,0.16666667,7.075,-1.478835559,-1.426133015,-1.987052092,-7.567288223,-0.432730373,0.229047612,-1.217441376,-2.822152663,-1.415966101,-0.807689266,1.019815128,0.847214676,-2.465547811,-1.240799723,1.490237173,0.360386969,-2.032420831,-3.284333842,-1.793972142
82,1,0,F,1,7.363888889,8,21,6,25,Experimental,7.04,3.25,0,1,-12.80200937,-0.58264935,-0.12412812,0.36799517,-0.25681075,-0.3490825,1.0485927,0.81547618,0.13095236,7.363888889,-1.73212741,-1.319658404,-2.508704553,-7.086147558,-1.506533204,0.229047612,-1.377128193,-1.281287051,1.764751099,0.039609495,0.170526464,0.312600353,-1.085518988,-0.709579735,-1.198011214,0.360386969,-1.226269843,-0.366395367,0.25369303
82,2,1,F,1,NA,8,21,6,25,Experimental,NA,3.25,1,1,-12.80200937,-0.23257504,-1.2815059,-0.55389273,0.16561429,-0.48081911,-0.93650651,0.83333331,0.39285713,9.163888889,-2.216972737,-0.825865743,-2.188408048,-0.667472614,-3.119899921,0.229047612,0.379426796,-0.121522203,0.108801266,-1.654988026,1.019815128,-0.361728579,0.081777375,0.871062552,-0.339012858,-1.140240739,-0.420118855,-2.531317461,0.25369303
83,0,0,F,1,7.075,7,18,6,28.57142857,Experimental,7,3.25,0,1,-15.66847148,-0.47430116,0.89458978,1.3276044,0.87136102,0.025782436,0.2959435,0.77380955,0.25,7.075,-1.304270526,-1.431745624,-1.308062513,-6.756932389,-0.231186589,0.229047612,0.219739979,1.01891303,1.519165318,-0.807689266,1.019815128,0.015057935,0.736221188,0.319111989,-1.286688182,0.360386969,-0.420118855,-1.0252847,-1.793972142
83,1,0,F,1,7.363888889,7,18,6,28.57142857,Experimental,7.04,3.25,0,1,-15.66847148,-0.056257058,-0.75453854,1.1822175,-0.025837481,-1.1560559,0.89092171,0.80952382,0.13095239,7.363888889,-1.643774925,-1.153010282,-1.794090085,-6.779290395,-1.567974854,0.229047612,-1.377128193,1.071535219,1.764751099,0.039609495,0.170526464,-1.911752555,1.683583086,-0.709579735,-1.198011214,0.360386969,-2.032420831,-2.060682223,-1.793972142
83,2,1,F,1,8.363888889,7,18,6,28.57142857,Experimental,8.04,3.25,0,1,-15.66847148,0.84332657,-0.91763669,-0.6878413,-0.70460188,-0.86118209,-1.346681,0.95833331,0.75,8.363888889,-2.20012038,-0.705781318,-1.929305189,-0.723820724,-1.030747267,0.229047612,1.177860883,0.498744947,-0.610600824,0.886908255,-0.6787622,0.364004152,0.194236029,-0.248499428,0.558881687,0.360386969,2.099102982,-1.40179289,0.25369303
84,0,0,F,2,10.64722222,3,3,1,33.33333333,Control,10.07,3.25,0,2,-61.06397522,0.59005731,0.82627386,-0.16261092,0.25577337,0.66747224,-0.94102395,0.69047618,0.39285713,10.64722222,-0.252831795,-0.503369323,-1.620180009,-6.731415794,-0.055600005,0.229047612,-1.217441376,-0.931935497,0.65336104,-0.807689266,1.019815128,-0.276987164,-0.55246307,0.851658353,-0.769203405,0.360386969,0.990645374,-0.272268319,-0.770139556
84,1,0,F,2,NA,3,3,1,33.33333333,Control,NA,3.25,0,2,-61.06397522,-0.33169371,-0.28233588,0.5824967,0.80570507,0.67726481,0.74091846,0.92261904,0.041666668,6.511111111,-1.227982257,-1.114860521,-1.713797928,-8.253013162,0.090555269,0.229047612,0.219739979,0.581988321,2.368405123,-1.654988026,1.019815128,-0.483136647,0.659181936,1.352119124,-2.263603722,-1.140240739,-1.528576464,-1.40179289,-1.793972142
84,2,1,F,2,NA,3,3,1,33.33333333,Control,NA,3.25,0,2,-61.06397522,0.080126882,-0.052606761,-0.68979001,-0.867342,-0.39079642,-0.93650651,0.88095242,0.20238094,7.011111111,-0.954268365,-0.300633553,-0.449590441,-0.328526667,-2.572887182,0.229047612,0.219739979,0.548676339,0.77184324,0.039609495,0.170526464,-0.080585176,0.439799899,0.918441819,-0.883075165,0.360386969,2.099102982,-0.931157653,-0.770139556
85,0,0,F,2,9.855555556,7,14,9,60,Control,9.1,3.5,0,2,-21.82623925,0.31054726,0.79534459,-1.2893591,-1.0596473,0.007470131,-0.51813048,0.85119045,0.60714287,9.855555556,-1.458421206,-1.762600349,-3.283164315,-7.527375515,0.684658103,0.638011778,-0.578694107,-0.90264832,0.322354118,-0.807689266,1.019815128,-0.399302524,-0.473512759,0.647982458,-0.446079107,0.360386969,-0.823194349,0.198366918,-0.770139556
85,1,0,F,2,10.13333333,7,14,9,60,Control,10.01,3.5,1,2,-21.82623925,0.81444007,-0.19113988,-0.42047969,0.080686331,0.47373295,-0.21224561,0.70238096,0.48809525,10.13333333,-0.959094761,-1.132415423,-2.034051839,-7.635062311,0.025442291,0.638011778,-0.41900729,-0.767089481,0.433706677,0.039609495,-0.6787622,1.582481161,-1.305788471,-0.715399046,-0.136317093,-1.140240739,0.083725512,-0.272268319,0.25369303
85,2,1,F,2,NA,7,14,9,60,Control,NA,3.5,1,2,-21.82623925,-0.93859196,0.45853901,-0.64886701,-0.22465432,-0.22138715,-0.56533378,0.84523809,0.92261904,12.69,-1.000361623,-0.245072768,-0.492575091,-0.050435635,-1.030747267,0.638011778,1.497234517,1.071535219,-1.245044725,1.734207016,-1.528050864,0.675423441,0.470348178,0.106047548,0.949950469,0.360386969,-0.823194349,-2.531317461,0.25369303
86,0,0,F,1,9.552777778,5,6,4,66.66666667,Experimental,9.06,3.5,0,1,-21.53209382,-0.33169371,-0.53647733,-0.4170379,0.29651713,-0.23871534,-0.41900271,0.80952382,0.45238096,9.552777778,-1.136068626,-0.833716251,-1.362769816,-7.738923757,-0.806993464,0.638011778,-0.099633655,-0.470249063,0.239373581,0.886908255,-0.6787622,0.170700793,-0.424710539,-0.709579735,0.016741785,0.360386969,1.192183121,0.386621014,0.25369303
86,1,0,F,1,9.844444444,5,6,4,66.66666667,Experimental,9.01,3.5,0,1,-21.53209382,-0.38537291,-0.97204232,1.0818138,-0.50150329,0.38855964,-0.2583504,0.92261904,0.60714287,9.844444444,-1.088561953,-0.813340009,-1.068153081,-7.930865462,-0.74450503,0.638011778,0.060053162,-0.550246784,0.09629317,0.886908255,-0.6787622,1.019693076,-0.882396231,-1.076196346,0.237826831,0.360386969,1.292951994,1.70439968,-0.770139556
