ID,Session,DG_Coins_Given,DG_RT,UG_Offer_Accept,UG_Coins_Given,UG_Decision_RT,UG_RT,DG_UG_Diff,DG_UG_RT_Diff,tot_delay_perc,perc_hiconf_delay,perc_loconf_delay,hi_lo_conf_del_diff,AvgRT_3SD,AvgdelayRT_3SD,AvgimmRT_3SD,imm_del_RT_3SD_Diff,hi_lo_conf_RT_Diff,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Gender,Group,Age_Frac,Group_Name,Train_Coef,Age_YM
137,2,2,72.429,0,NA,2.715,NA,NA,NA,77.77777778,100,55.55555556,-44.44444444,3.185555556,3.1515,3.30475,-0.15325,0.813111111,-1.126643492,6.404256528,0.720227155,1.453805596,-8.03436055,0.879270577,Ray Lodge,F,2,7.375,Control,-3.261984488,7.04
138,0,2,2.380833333,0,3,9.731,2.514,1,0.133166667,22.22222222,33.33333333,11.11111111,-22.22222222,1818.333333,1335.25,1956.357143,-621.1071429,-326.6666667,-1.348,4.438,0.969473729,0.6625,-0.085,0.973845876,Ray Lodge,M,2,8.641666667,Control,-12.07620567,8.7
138,1,3,13.700665,0,NA,3.94153,NA,NA,NA,55.55555556,77.77777778,33.33333333,-44.44444444,3.390321111,4.4664505,2.045159375,2.421291125,1.026453333,-1.353561663,4.876308594,0.962457308,0.702758789,-0.522973633,0.981528774,Ray Lodge,M,2,9.038888889,Control,-12.07620567,9
138,2,2,3.702695,0,NA,7.82353,NA,NA,NA,100,100,100,0,1.031039706,1.031039706,NA,NA,0.316509444,-0.748677309,5.564815427,0.962730854,1.248611132,-6.523148219,0.808533872,Ray Lodge,M,2,9.794444444,Control,-12.07620567,9.09
139,0,2,8.687666667,1,2,15.017,5.103571429,0,-3.584095238,5.555555556,11.11111111,0,88.88888889,1413.823529,NA,1413.823529,NA,-209.2222222,-0.134285714,-4.373333333,0.428571429,0.477,0.86,0.670969169,Merton Court,M,1,8.563888889,Experimental,-2.065789849,8.6
139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,NA,Experimental,-2.065789849,NA
139,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,NA,Experimental,-2.065789849,NA
140,0,1,3.704333333,1,1,9.741,2.518714286,0,-1.185619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,2,10.39166667,Control,-106.2306831,10.04
140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,2,NA,Control,-106.2306831,NA
140,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,2,NA,Control,-106.2306831,NA
141,0,2,3.704333333,0,3,6.282,1.904571429,1,-1.799761905,61.11111111,55.55555556,66.66666667,11.11111111,972.9444444,1052.636364,847.7142857,204.9220779,-37.22222222,-1.141142857,6.664,0.835739957,0.6875,0.085,0.89226932,Parkhill,M,1,10.36388889,Experimental,-3.940067991,10.04
141,1,3,5.02398,0,NA,1.984305,NA,NA,NA,61.11111111,77.77777778,44.44444444,-33.33333333,1.566274118,1.645225909,1.421529167,0.223696742,1.188875556,-0.009877205,4.964205212,0.346545166,0.738802671,-0.476229986,0.757799133,Parkhill,M,1,10.825,Experimental,-3.940067991,10.09
141,2,2,14.332705,1,NA,23.86611,NA,NA,NA,100,100,100,0,1.30068,1.30068,NA,NA,-0.184425,-0.146222387,4.886411985,0.917398017,1.383840958,-6.489501993,0.937474671,Parkhill,M,1,11.60277778,Experimental,-3.940067991,11.07
142,0,3,1.9765,0,3,6.604,2.333142857,0,0.356642857,27.77777778,33.33333333,22.22222222,-11.11111111,2882.777778,5442,1898.461538,3543.538462,391.7777778,-1.900285714,7.579333333,0.94317317,0.8725,-2.185,0.956515798,Parkhill,F,2,9.883333333,Control,-6.604729177,9.1
142,1,3,3.511705,0,NA,6.359355,NA,NA,NA,50,66.66666667,33.33333333,-33.33333333,2.342048889,3.243431667,1.440666111,1.802765556,-1.362898889,-1.988158718,7.982883863,0.867185212,1.043434019,-3.45969284,0.966964276,Parkhill,F,2,10.33611111,Control,-6.604729177,10.04
142,2,3,3.938235,0,NA,6.318465,NA,NA,NA,33.33333333,33.33333333,33.33333333,0,1.081139722,1.970681667,0.63636875,1.334312917,-0.125662778,-1.827767211,7.336354476,0.9245833,0.473535369,1.386238287,0.976843197,Parkhill,F,2,11.13611111,Control,-6.604729177,11.01
143,0,3,1.889333333,0,2,6.447,2.312285714,-1,0.422952381,22.22222222,11.11111111,33.33333333,22.22222222,761.4444444,1209.5,633.4285714,576.0714286,1.111111111,4.42e-19,-3.333333333,0,0,5,1,Parkhill,F,2,7.916666667,Control,-21.83920266,7.11
143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,F,2,NA,Control,-21.83920266,NA
143,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,F,2,NA,Control,-21.83920266,NA
144,0,0,2.290666667,0,3,12.293,3.096428571,3,0.805761905,88.88888889,77.77777778,100,22.22222222,1899.777778,1869.4375,2142.5,-273.0625,-133.3333333,-0.956285714,4.262,0.438045408,0.639,-0.43,0.922853172,Parkhill,F,2,8.955555556,Control,-70.68793354,8.11
144,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,F,2,NA,Control,-70.68793354,9.03
144,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,F,2,NA,Control,-70.68793354,NA
145,0,2,1.695333333,1,3,11.438,2.988428571,1,1.293095238,27.77777778,33.33333333,22.22222222,-11.11111111,2943.333333,4061.4,2513.307692,1548.092308,-1245.555556,-0.838,4.741333333,0.958415751,1.3905,-5.37,0.865451105,Parkhill,M,1,9.938888889,Experimental,-10.59573855,9.11
145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,1,NA,Experimental,-10.59573855,NA
145,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,1,NA,Experimental,-10.59573855,NA
146,0,3,1.817,1,2,8.781,2.612571429,-1,0.795571429,27.77777778,44.44444444,11.11111111,-33.33333333,1961.235294,2051,1923.833333,127.1666667,2222.555556,-1.601714286,4.859333333,0.54836658,0,5,1,Parkhill,M,1,9.077777778,Experimental,-17.01058627,9
146,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,1,NA,Experimental,-17.01058627,NA
146,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,1,NA,Experimental,-17.01058627,NA
147,0,2,2.162,0,3,8.767,2.434,1,0.272,22.22222222,33.33333333,11.11111111,-22.22222222,1294.722222,1733.25,1169.428571,563.8214286,834.1111111,1.491428571,-7.533333333,0.440037294,0.4735,-3.95,0.208040856,Parkhill,F,1,8.4,Experimental,-6.138620251,8.4
147,1,3,3.05507,1,NA,3.556315,NA,NA,NA,38.88888889,33.33333333,44.44444444,11.11111111,1.614958333,1.865798571,1.455332727,0.410465844,-0.579066667,-1.829115646,8.890793651,0.685026429,1.396666667,-5.538095238,0.874882624,Parkhill,F,1,8.880555556,Experimental,-6.138620251,8.01
147,2,2,4.401375,1,NA,1.00281,NA,NA,NA,55.55555556,55.55555556,55.55555556,0,1.559373056,1.7147085,1.36520375,0.34950475,0.266857222,-0.852380952,6.295061728,0.956162927,0.19212963,2.513888889,0.155256266,Parkhill,F,1,9.694444444,Experimental,-6.138620251,9.08
148,0,2,5.686166667,0,3,4.993,2.015428571,1,-3.670738095,77.77777778,88.88888889,66.66666667,-22.22222222,1793.388889,1154.928571,4028,-2873.071429,-853.6666667,-1.29,4.97,0.964572634,0.216,2.13,0.973216521,Parkhill,M,2,10.98611111,Control,-6.62694949,10.11
148,1,4,5.465815,1,NA,6.777905,NA,NA,NA,50,55.55555556,44.44444444,-11.11111111,1.795956944,2.431829444,1.160084444,1.271745,-0.598152778,-1.053949653,5.082957176,0.993867605,0.548092086,-0.161476418,0.796707866,Parkhill,M,2,11.68888889,Control,-6.62694949,11.08
148,2,3,3.042755,0,NA,1.71686,NA,NA,NA,100,100,100,0,0.675964167,0.675964167,NA,NA,0.017799444,-0.247149884,5.235865162,0.99920313,1.491124132,-9.970413773,0.6,Parkhill,M,2,12.18888889,Control,-6.62694949,12.02
149,0,1,2.134166667,0,3,9.559,2.344428571,2,0.210261905,16.66666667,22.22222222,11.11111111,-11.11111111,3205.666667,4272.666667,2992.266667,1280.4,-2439.111111,-1.428571429,1.666666667,0.428571429,0,5,1,Churchfields,F,1,8.4,Experimental,-0.29815558,8.4
149,1,2,20.1121,1,NA,4.2876,NA,NA,NA,38.88888889,55.55555556,22.22222222,-33.33333333,2.453258611,3.321021429,1.901045909,1.419975519,-0.388187222,-0.977980281,5.927973633,0.999834337,0.143608169,3.990621949,0.535179364,Churchfields,F,1,8.880555556,Experimental,-0.29815558,8.01
149,2,1,5.800955,1,NA,5.67231,NA,NA,NA,38.88888889,55.55555556,22.22222222,-33.33333333,1.017452059,1.520308333,0.743166818,0.777141515,0.072243889,-2.20291013,7.548148629,0.974821058,0.009259372,4.907407125,0.147061358,Churchfields,F,1,9.591666667,Experimental,-0.29815558,9.07
150,0,1,2.2465,1,2,8.844,2.249857143,1,0.003357143,16.66666667,22.22222222,11.11111111,-11.11111111,1725.529412,3074,1545.733333,1528.266667,913.8888889,-0.988,5.021333333,0.97836162,0.337,2.085,0.868596558,Churchfields,M,1,11.21666667,Experimental,-6.557146636,11.02
150,1,0,13.83015,1,NA,1.97286,NA,NA,NA,11.11111111,11.11111111,11.11111111,0,2.023555,5.2988825,1.614139063,3.684743438,0.781563333,-1.293421762,4.390518214,0.943031621,0.606656532,0.901417542,0.598042119,Churchfields,M,1,11.7,Experimental,-6.557146636,11.08
150,2,1,8.341695,1,NA,0.933625,NA,NA,NA,44.44444444,55.55555556,33.33333333,-22.22222222,1.371168889,2.134075625,0.7608435,1.373232125,-0.473577778,-1.738284465,6.912063471,0.929640628,0.648294601,-0.018507385,0.952178748,Churchfields,M,1,12.40833333,Experimental,-6.557146636,12.04
151,0,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,0,11.11111111,-44.44444444,1674.944444,1053,1711.529412,-658.5294118,1079.444444,-1.134285714,3.626666667,0.683608925,0.372,2.52,0.6,Parkhill,M,2,7.994444444,Control,-16.43013013,7.11
151,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,2,NA,Control,-16.43013013,NA
151,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,2,NA,Control,-16.43013013,NA
152,0,3,1.1105,0,2,3.991,1.71,-1,0.5995,50,44.44444444,55.55555556,11.11111111,2567.388889,2996.666667,2138.111111,858.5555556,-147.6666667,-0.306,2.459333333,0.170547022,0.68,-5.35,0.712755299,Parkhill,M,1,11.35,Experimental,-32.18294384,11.04
152,1,0,16.38419,0,NA,2.45166,NA,NA,NA,83.33333333,88.88888889,77.77777778,-11.11111111,2.757063333,2.762479333,2.729983333,0.032496,1.417395556,0,4.9609375,1,-0.001953125,4.973958333,0.6,Parkhill,M,1,11.8,Experimental,-32.18294384,11.09
152,2,0,2.719265,0,NA,5.64922,NA,NA,NA,100,100,100,0,0.880390882,0.880390882,NA,NA,0.696292222,-0.249999798,5.379629064,0.798666383,0,5,1,Parkhill,M,1,12.53611111,Experimental,-32.18294384,12.06
153,0,2,10.588,0,2,17.003,4.876571429,0,-5.711428571,11.11111111,11.11111111,11.11111111,0,2845.294118,5986,2649,3337,480.2222222,-0.194,3.934,0.477493022,1.191,-4.86,0.874151335,Parkhill,F,1,7.908333333,Experimental,-12.510136169999999,7.1
153,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,F,1,NA,Experimental,-12.510136169999999,NA
153,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,F,1,NA,Experimental,-12.510136169999999,NA
154,0,1,2.120333333,0,2,20.136,3.850142857,1,1.729809524,11.11111111,22.22222222,0,-11.11111111,1008.647059,2214,847.9333333,1366.066667,268.1111111,-1.086285714,2.432,0.946965691,1.1595,-4.95,0.932503383,Merton Court,M,2,8.725,Control,-4.730476311,8.08
154,1,2,3.253545,0,NA,5.041965,NA,NA,NA,27.77777778,33.33333333,22.22222222,-11.11111111,1.051729167,2.044031,0.670074615,1.373956385,-0.026385,-1.765997024,6.178819444,0.97260742,0.723307292,-0.729166667,0.994445765,Merton Court,M,2,9.080555556,Control,-4.730476311,9
154,2,2,2.814875,0,NA,1.926045,NA,NA,NA,33.33333333,33.33333333,33.33333333,0,0.607208529,1.040117,0.42683,0.613287,0.227253333,-1.566592262,6.353298611,0.975083782,0.736979167,-1.07421875,0.982852935,Merton Court,M,2,9.819444444,Control,-4.730476311,9.09
155,0,0,2.813,0,2,3.626,1.419142857,2,-1.393857143,100,100,100,0,682.8235294,682.8235294,NA,NA,214.3333333,0,5,1,0.5785,0.615,0.971432822,Broadfields,M,1,9.558333333,,NA,9.06
155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broadfields,M,1,NA,,NA,NA
155,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broadfields,M,1,NA,,NA,NA
156,0,3,1.103,0,3,12.801,3.191285714,0,2.088285714,0,0,0,0,837.1176471,NA,837.1176471,NA,182.7777778,-0.144,-1.689333333,0.036856574,0.603,0.98,0.6,Broadfields,M,1,10.18888889,Experimental,-19.35908263,10.02
156,1,4,7.398025,0,NA,1.697465,NA,NA,NA,66.66666667,77.77777778,55.55555556,-22.22222222,1.464062353,1.536055,1.332075833,0.203979167,-0.131446111,-1.232886905,6.606770834,0.937745673,0,4.908854167,1,Broadfields,M,1,10.53055556,Experimental,-19.35908263,10.06
156,2,2,3.993705,0,NA,3.638755,NA,NA,NA,66.66666667,77.77777778,55.55555556,-22.22222222,1.107653056,1.0193125,1.284334167,-0.265021667,0.261258333,-0.726455026,4.372839506,0.837705422,0.290740741,2.476851852,0.838080666,Broadfields,M,1,11.3,Experimental,-19.35908263,11.03
157,0,4,1.143,1,5,5.55,1.922,1,0.779,61.11111111,66.66666667,55.55555556,-11.11111111,1116.058824,1239.7,939.4285714,300.2714286,539.3333333,-0.536,3.299333333,0.892741134,0.6415,-0.47,0.955686638,Merton Court,M,2,8.594444444,Control,-21.21236744,8.07
157,1,4,5.557775,1,NA,0.857145,NA,NA,NA,33.33333333,33.33333333,33.33333333,0,0.964811176,1.169029,0.879720417,0.289308583,0.763396111,-0.365444862,3.403508772,0.346736814,0.016447368,4.890350877,0.6,Merton Court,M,2,9.027777778,Control,-21.21236744,9
157,2,3,4.867015,1,NA,1.46432,NA,NA,NA,72.22222222,66.66666667,77.77777778,11.11111111,1.014815278,0.954287308,1.172188,-0.217900692,0.247533889,-0.420014881,5.973090278,0.425518848,0,4.973958333,1,Merton Court,M,2,9.825,Control,-21.21236744,9.09
158,0,3,1.335333333,0,3,4.059,1.671428571,0,0.336095238,38.88888889,55.55555556,22.22222222,-33.33333333,1836.705882,2465.833333,1493.545455,972.2878788,236.7777778,-0.828,2.571333333,0.955207134,0.6545,-1.995,0.931637139,Newland House,F,2,9.883333333,,NA,9.1
158,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Newland House,F,2,NA,,NA,NA
158,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Newland House,F,2,NA,,NA,NA
159,0,3,3.249833333,0,2,10.604,3.502285714,-1,0.252452381,0,0,0,0,1633.470588,NA,1633.470588,NA,6716.555556,-0.81,4.083333333,0.976000397,0.75,-8.88e-16,0.6,Merton Court,M,1,11.09722222,Experimental,-17.32376631,11.1
159,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,NA,Experimental,-17.32376631,NA
159,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,NA,Experimental,-17.32376631,NA
160,0,2,2.331333333,NA,NA,NA,NA,NA,NA,0,0,0,0,413.5294118,NA,413.5294118,NA,324.7777778,0.252,-2.958666667,0.065561765,0.7025,-0.67,0.847623014,St. James,F,1,8.755555556,Experimental,-7.454685758,8.9
160,1,3,3.73943,1,NA,3.6659,NA,NA,NA,5.555555556,0,11.11111111,-44.44444444,0.940691111,2.07949,0.873702941,1.205787059,0.599672222,-0.680338117,-0.480425518,0.88294406,-0.752062147,6.984177787,0.883755273,St. James,F,1,9.2,Experimental,-7.454685758,9.02
160,2,3,2.90833,0,NA,2.281725,NA,NA,NA,55.55555556,55.55555556,55.55555556,0,2.051008611,2.1344015,1.9467675,0.187634,-0.378943889,-1.349935516,6.715645255,0.963607601,1.249737413,-5.001106771,0.952676267,St. James,F,1,9.947222222,Experimental,-7.454685758,9.11
161,0,2,1.083166667,1,3,15.938,3.07,1,1.986833333,5.555555556,11.11111111,0,44.44444444,763.3529412,2305,667,1638,266.1111111,-1.128285714,1.167333333,0.940854239,0.3115,2.36,0.958781172,St. James,F,1,10.275,Experimental,-1.919079796,10.3
161,1,3,5.892635,1,NA,5.448485,NA,NA,NA,100,100,100,0,2.403727222,2.403727222,NA,NA,0.517573333,-0.424107143,5.629340278,0.967602635,1.491536458,-9.524739584,0.67172842,St. James,F,1,10.75833333,Experimental,-1.919079796,10.09
161,2,3,5.61113,1,NA,5.84765,NA,NA,NA,100,100,100,0,1.029821944,1.029821944,NA,NA,-0.122578333,0.001860119,4.978298611,0.428571429,0,4.986979167,1,St. James,F,1,11.475,Experimental,-1.919079796,11.05
162,0,0,0.9645,1,2,3.601,1.634428571,2,0.669928571,0,0,0,0,404.7058824,NA,404.7058824,NA,177.5555556,-0.385142857,-1.415333333,0.124129526,0.028,1.54,0.012307692,St. James,F,2,10.49722222,Control,-4.328644712,10.5
162,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. James,F,2,NA,Control,-4.328644712,NA
162,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. James,F,2,NA,Control,-4.328644712,NA
163,0,2,2.451166667,0,4,12.912,3.304,2,0.852833333,11.11111111,11.11111111,11.11111111,0,1865.611111,3267.5,1690.375,1577.125,106.3333333,-0.992,2.958666667,0.999198527,0.1515,3.99,0.6,Parkhill,M,2,9.572222222,Control,-5.711546211,9.6
163,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,2,NA,Control,-5.711546211,NA
163,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parkhill,M,2,NA,Control,-5.711546211,NA
164,0,2,4.119333333,0,3,9.27,4.271,1,0.151666667,100,100,100,0,2916.888889,2916.888889,NA,NA,641.1111111,-0.238,2.524666667,0.131122394,0.952,-4.55,0.958341969,St. James,F,1,10.48888889,Experimental,-6.782859673,10.5
164,1,1,6.650765,1,NA,1.88594,NA,NA,NA,16.66666667,11.11111111,22.22222222,11.11111111,2.810516944,5.494141667,2.273792,3.220349667,-0.511497222,-1.008730183,5.007407634,0.999865482,0,4.981481764,1,St. James,F,1,10.89166667,Experimental,-6.782859673,10.01
164,2,2,7.313285,1,NA,8.70018,NA,NA,NA,5.555555556,11.11111111,0,11.11111111,1.094528824,1.15882,1.090510625,0.068309375,0.350721667,-1.029365067,5.270987871,0.865590188,0,4.981481764,1,St. James,F,1,11.66111111,Experimental,-6.782859673,11.07
165,0,3,2.164833333,0,3,4.621,1.981428571,0,-0.183404762,94.44444444,100,88.88888889,-11.11111111,1524.5,1539.529412,1269,270.5294118,594.1111111,0,5,1,1.5,-5,0.6,St. James,F,2,7.483333333,Control,5.77599964,7.5
165,1,3,4.138,1,NA,3.6522,NA,NA,NA,100,100,100,0,1.951711765,1.951711765,NA,NA,0.914633333,-0.552903404,5.672872503,0.927801069,0.476427931,1.143935589,0.995418881,St. James,F,2,7.927777778,Control,5.77599964,7.11
165,2,3,4.967275,0,NA,3.477365,NA,NA,NA,100,100,100,0,1.887335556,1.887335556,NA,NA,1.102556667,-1.001611394,5.968697346,0.99968419,1.323079557,-7.379734247,0.736849407,St. James,F,2,8.672222222,Control,5.77599964,8.08
166,0,2,2.854,1,3,14.62,3.736857143,1,0.882857143,0,0,0,0,390.2941176,NA,390.2941176,NA,297.6666667,-0.584,1.694,0.956088809,0.42,0.035,0.971659919,St. James,M,1,10.74722222,Experimental,-3.560196197,10.8
166,1,2,4.70874,1,NA,1.60516,NA,NA,NA,100,100,100,0,1.522341944,1.522341944,NA,NA,-0.026217222,-0.762268519,5.464332562,0.964698741,0.631025752,-5.461407697,0.949732046,St. James,M,1,11.13611111,Experimental,-3.560196197,11.01
166,2,3,9.526675,1,NA,0.401765,NA,NA,NA,100,100,100,0,0.752752059,0.752752059,NA,NA,0.047514444,-0.772793692,5.540769676,0.960843069,0.786577691,-1.93589048,0.910738227,St. James,M,1,11.92777778,Experimental,-3.560196197,11.11
167,0,3,1.851833333,1,3,6.315,3.159571429,0,1.307738095,44.44444444,22.22222222,66.66666667,44.44444444,2398.055556,2893.625,2001.6,892.025,-395.4444444,-0.678857143,-1.774,0.563390537,-0.5205,5.54,0.152374987,St. James,F,2,8.736111111,Control,-15.20583152,8.8
167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. James,F,2,NA,Control,-15.20583152,NA
167,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. James,F,2,NA,Control,-15.20583152,NA
168,0,3,3.234333333,0,3,5.912,1.997714286,0,-1.236619048,66.66666667,88.88888889,44.44444444,-44.44444444,1356.352941,1590.181818,927.6666667,662.5151515,-646,-1.262285714,5.974666667,0.976281153,0.6275,0.055,0.965269245,Merton Court,M,1,9.002777778,Experimental,NA,9
168,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,NA,Experimental,NA,NA
168,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,NA,Experimental,NA,NA
169,0,2,2.0335,0,2,7.527,2.649571429,0,0.616071429,22.22222222,11.11111111,33.33333333,22.22222222,1232.941176,1972.666667,1074.428571,898.2380952,708.2222222,-1.358,6.211333333,0.914912139,0.736,-0.82,0.927117136,Merton Court,M,2,9.505555556,,NA,9.6
169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,2,NA,,NA,NA
169,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,2,NA,,NA,NA
170,0,2,2.151166667,0,3,3.699,2.077857143,1,-0.073309524,11.11111111,11.11111111,11.11111111,0,1498.333333,2444.5,1380.0625,1064.4375,-144.8888889,-1.514285714,5.503333333,0.983810268,1.464,-6.14,0.941330241,Broadfields,F,1,8.925,Experimental,-10.08051894,8.11
170,1,0,3.66992,0,NA,2.05092,NA,NA,NA,33.33333333,44.44444444,22.22222222,-22.22222222,1.177866111,1.261459167,1.136069583,0.125389583,-0.176066667,-1.749255952,5.440972222,0.902205974,0.787760417,-1.458333333,0.98260426,Broadfields,F,1,9.291666667,Experimental,-10.08051894,9.03
170,2,3,1.53794,0,NA,2.48369,NA,NA,NA,22.22222222,22.22222222,22.22222222,0,0.834030588,1.569195,0.676495357,0.892699643,0.221087222,-0.96875,3.907118056,0.992616679,0.493489583,0.989583333,0.999346019,Broadfields,F,1,10.13611111,Experimental,-10.08051894,10.01
171,0,3,2.864333333,0,3,12.241,4.293857143,0,1.42952381,33.33333333,44.44444444,22.22222222,-22.22222222,1747.235294,2285.833333,1453.454545,832.3787879,515.1111111,-0.754,4.890666667,0.971102887,0.477,1.105,0.991023128,Merton Court,M,1,8.041666667,Experimental,-12.35764071,8
171,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merton Court,M,1,8.425,Experimental,-12.35764071,8.05
171,2,3,8.79323,1,NA,2.06921,NA,NA,NA,38.88888889,44.44444444,33.33333333,-11.11111111,2.149612222,3.726400714,1.146201364,2.580199351,0.680183333,-0.455820114,4.562963133,0.921054523,0.457407379,0.833333757,0.869043058,Merton Court,M,1,9.186111111,Experimental,-12.35764071,9.02
172,0,2,1.460833333,0,3,3.563,1.497857143,1,0.03702381,100,100,100,0,2006.888889,2006.888889,NA,NA,-223.3333333,-0.115714286,5.203333333,0.76554782,0,5,1,Broadfields,M,2,7.802777778,Control,-16.14204738,7.9
172,1,0,7.330075,0,NA,1.35441,NA,NA,NA,66.66666667,66.66666667,66.66666667,0,1.020244706,1.437846364,0.254641667,1.183204697,0.070178889,-0.49153443,0.337654655,0.583840547,0.637962906,-0.907406984,0.96518414,Broadfields,M,2,8.2,Control,-16.14204738,8.02
172,2,2,3.484045,0,NA,2.434065,NA,NA,NA,66.66666667,88.88888889,44.44444444,-44.44444444,1.563978889,1.914494167,0.862948333,1.051545833,-0.249401111,-0.745238067,5.980246932,0.977320525,0.89398158,-2.481481764,0.899994087,Broadfields,M,2,8.941666667,Control,-16.14204738,8.01
173,0,0,1.160833333,0,3,10.893,2.319857143,3,1.15902381,0,0,0,0,1051.5,NA,1051.5,NA,-33,-0.184285714,-4.14,0.428571429,0,5,1,Broadfields,F,2,10.65,,NA,10.7
