Participant,Group,Date,Weeks,Tot_session,LabelledSessions,Games,NumGames,TotalTrials,Perc_inhibitTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_errors,P_go_errors,premature_go,too_late_responses,stop_trials,correct_inhibits,false_alarms,prem_false_alarms,P_go_omission,P_Hit,P_false_alarm,P_corr_inhibit,P_val_adjusted,dprime,dprime_bias,mean_all_goRT,mean_stopRT,mean_SSD,SSD_std,mean_SSRT0,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_goRT2,mean_Corr_goRT,mean_InCorr_goRT,std_all_goRT,std_combined_goRT2,std_Corr_goRT,std_InCorr_goRT,std_StopRT,CovVar_all_goRT,CovVar_all_goRT2,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_StopRT,New_seq_session
193,1,01/04/2020,1,2,2,,1,70,30,74.28571429,52,43,49,6,0,0,0,0,0,21,9,12,3,0.12244898,1,0.571428571,0.428571429,0.571428571,5.550716499,-2.95537062,888.1860465,710.6666667,471.4285714,101.2857303,416.7574751,404.5714286,404.5714286,404.5714286,876,876,876,,,,0,888.1860465,888.1860465,NaN,271.4600081,271.4600081,271.4600081,NaN,263.4478846,0.305634173,0.305634173,0.305634173,NaN,0.370705278,2
193,1,02/04/2020,1,3,3,,2,135,29.62962963,84.44444444,114,91,95,2,0,1,0.010526316,0,0,40,23,17,0,0.021052632,1,0.425,0.575,0.425,5.919847296,-2.770805221,737.0434783,596.2941176,312.962963,64.63530381,424.0805153,351.037037,351.037037,351.037037,664,664,664,,,,0,737.0434783,735.4285714,884,194.9188568,194.9188568,195.3788993,0,112.2941254,0.264460459,0.264460459,0.265666724,0,0.188320029,3
193,1,02/04/2020,1,3,3,,1,82,30.48780488,73.17073171,60,49,57,6,0,0,0,2,0,25,11,14,0,0.105263158,1,0.56,0.44,0.56,5.579759654,-2.940849042,730.0392157,545.3571429,143.902439,71.74640005,586.1367767,665.097561,665.097561,665.097561,809,809,809,,,,0,730.0392157,758.2653061,38.5,274.4173435,274.4173435,240.1669363,33.23401872,210.9734242,0.375893976,0.375893976,0.316732065,0.863221265,0.386853692,3
193,1,03/04/2020,1,4,4,,2,103,43.68932039,78.6407767,81,53,58,3,0,1,0.017241379,1,0,45,28,16,4,0.051724138,1,0.377777778,0.622222222,0.377777778,6.042051249,-2.709703245,873.6909091,752.4375,414.0776699,120.9475408,459.6132392,375.9223301,375.9223301,410.9223301,790,790,825,,,,0,873.6909091,894.754717,315.5,311.191371,311.191371,290.3868047,444.7701654,463.772641,0.356180164,0.356180164,0.324543475,1.409731111,0.61636035,4
193,1,03/04/2020,1,4,4,,1,91,29.67032967,83.51648352,76,63,64,0,0,0,0,1,0,27,13,14,0,0,1,0.518518519,0.481481481,0.518518519,5.684293144,-2.888582297,675.984375,526,267.5824176,58.86596186,408.4019574,412.4175824,412.4175824,412.4175824,680,680,680,,,,0,675.984375,686.6666667,3,189.2553907,189.2553907,170.218645,0,129.0909042,0.279970067,0.279970067,0.247891231,0,0.24541997,4
193,1,04/04/2020,1,5,5,,2,116,29.31034483,83.62068966,97,78,82,4,0,0,0,0,0,34,19,13,0,0.048780488,1,0.441176471,0.558823529,0.441176471,5.878715979,-2.79137088,862.5769231,696.3076923,457.7586207,108.066696,404.8183024,291.2413793,291.2413793,315.2413793,749,749,773,,,,0,862.5769231,862.5769231,NaN,224.9053203,224.9053203,224.9053203,NaN,95.77263407,0.260736538,0.260736538,0.260736538,NaN,0.137543553,5
193,1,04/04/2020,1,5,5,,1,84,30.95238095,88.0952381,74,57,58,1,0,0,0,0,0,26,17,9,0,0.017241379,1,0.346153846,0.653846154,0.346153846,6.126454165,-2.667501787,867.5789474,805.3333333,470.2380952,144.3971781,397.3408521,322.7619048,322.7619048,322.7619048,793,793,793,,,,0,867.5789474,867.5789474,NaN,200.9531704,200.9531704,200.9531704,NaN,175.5726345,0.231625227,0.231625227,0.231625227,NaN,0.218012377,5
193,1,05/04/2020,1,6,6,,2,122,45.08196721,84.42622951,103,64,67,3,0,0,0,0,0,55,39,16,1,0.044776119,1,0.290909091,0.709090909,0.290909091,6.281459736,-2.589999001,845.59375,728.5625,423.7704918,81.61923154,421.8232582,267.2295082,267.2295082,267.2295082,691,691,691,,,,0,845.59375,845.59375,NaN,234.2579448,234.2579448,234.2579448,NaN,210.4246401,0.277033676,0.277033676,0.277033676,NaN,0.288821673,6
193,1,05/04/2020,1,6,6,,1,86,30.23255814,83.72093023,72,59,60,1,0,0,0,0,0,26,13,13,2,0.016666667,1,0.5,0.5,0.5,5.730728869,-2.865364435,864.0677966,818,552.3255814,69.41222843,311.7422152,313.6744186,313.6744186,313.6744186,866,866,866,,,,0,864.0677966,864.0677966,NaN,212.8340672,212.8340672,212.8340672,NaN,267.9088775,0.246316398,0.246316398,0.246316398,NaN,0.327516965,6
193,1,07/04/2020,2,7,7,,1,69,30.43478261,78.26086957,54,40,48,8,0,0,0,0,0,21,14,7,0,0.166666667,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,1022.35,1000.428571,583.3333333,117.1558372,439.0166667,333.6666667,333.6666667,333.6666667,917,917,917,,,,0,1022.35,1022.35,NaN,252.4281619,252.4281619,252.4281619,NaN,198.3850273,0.246909729,0.246909729,0.246909729,NaN,0.198300042,7
193,1,08/04/2020,2,8,8,,2,102,44.11764706,83.33333333,85,52,57,5,0,0,0,0,0,45,33,12,0,0.087719298,1,0.266666667,0.733333333,0.266666667,6.353654592,-2.553901573,1023.326923,997.75,660.2941176,93.16711146,363.0328054,185.7058824,185.7058824,185.7058824,846,846,846,,,,0,1023.326923,1023.326923,NaN,252.4302055,252.4302055,252.4302055,NaN,236.8647965,0.246676013,0.246676013,0.246676013,NaN,0.237398944,8
193,1,08/04/2020,2,8,8,,1,68,30.88235294,72.05882353,49,40,47,7,0,0,0,0,0,21,9,12,4,0.14893617,1,0.571428571,0.428571429,0.571428571,5.550716499,-2.95537062,1061.525,725,650.7352941,74.05758503,410.7897059,444.2647059,444.2647059,444.2647059,1095,1095,1095,,,,0,1061.525,1061.525,NaN,235.3222545,235.3222545,235.3222545,NaN,147.0503933,0.221683196,0.221683196,0.221683196,NaN,0.202828129,8
193,1,09/04/2020,2,9,9,,2,115,32.17391304,75.65217391,87,72,78,2,0,2,0.025641026,0,0,37,15,21,6,0.025641026,1,0.594594595,0.405405405,0.594594595,5.491348707,-2.985054516,1063.837838,747.8095238,674.3478261,99.86069626,389.4900118,417.6521739,417.6521739,443.6521739,1092,1092,1118,,,,0,1063.837838,1054.138889,1413,245.1446331,245.1446331,240.7127507,149.9066376,153.627673,0.230434211,0.230434211,0.228350128,0.106091039,0.205436903,9
193,1,09/04/2020,2,9,9,,1,66,42.42424242,78.78787879,52,35,38,2,0,1,0.026315789,0,0,28,17,11,3,0.052631579,1,0.392857143,0.607142857,0.392857143,6.002608875,-2.729424432,935.1111111,835.5454545,731.0606061,151.0896707,204.0505051,97.93939394,97.93939394,97.93939394,829,829,829,,,,0,935.1111111,929.8857143,1118,263.261063,263.261063,265.203559,0,161.9983726,0.281529179,0.281529179,0.285200165,0,0.193883375,9
193,1,13/04/2020,3,10,10,,2,126,44.44444444,80.95238095,102,65,70,2,0,2,0.028571429,0,0,56,37,16,0,0.028571429,1,0.339285714,0.660714286,0.339285714,6.145142199,-2.65815777,914.8955224,791.9375,516.6666667,102.7618606,398.2288557,294.3333333,294.3333333,326.3333333,811,811,843,,,,0,914.8955224,915.7230769,888,200.3261836,200.3261836,201.0623743,244.6589463,210.4707323,0.218960721,0.218960721,0.219566788,0.275516831,0.265766847,10
193,1,13/04/2020,3,10,10,,1,71,29.57746479,83.09859155,59,49,50,1,0,0,0,0,0,21,10,11,3,0.02,1,0.523809524,0.476190476,0.523809524,5.671011769,-2.895222985,936.8979592,799.1818182,705.6338028,80.86553909,231.2641564,210.3661972,210.3661972,210.3661972,916,916,916,,,,0,936.8979592,936.8979592,NaN,244.1107369,244.1107369,244.1107369,NaN,114.8684623,0.260552107,0.260552107,0.260552107,NaN,0.143732577,10
193,1,16/04/2020,3,11,11,,2,111,32.43243243,81.08108108,90,67,75,6,0,2,0.026666667,0,0,36,23,11,3,0.08,1,0.361111111,0.638888889,0.361111111,6.086219287,-2.687619226,1100.15942,963.3636364,776.1261261,121.7013571,324.0332942,147.8738739,147.8738739,174.8738739,924,924,951,,,,0,1100.15942,1114.970149,604,279.2269066,279.2269066,256.4797807,673.1656557,172.9423446,0.253805859,0.253805859,0.230032868,1.114512675,0.179519278,11
193,1,16/04/2020,3,11,11,,1,79,44.30379747,75.94936709,60,42,44,2,0,0,0,0,0,35,18,17,8,0.045454545,1,0.485714286,0.514285714,0.485714286,5.766545501,-2.847456119,772.6190476,693.1176471,643.6708861,118.0414662,128.9481615,81.32911392,81.32911392,81.32911392,725,725,725,,,,0,772.6190476,772.6190476,NaN,218.6538586,218.6538586,218.6538586,NaN,185.5936025,0.283003453,0.283003453,0.283003453,NaN,0.267766379,11
193,1,17/04/2020,3,12,12,,2,103,43.68932039,66.99029126,69,47,58,2,0,7,0.120689655,2,0,45,22,21,7,0.034482759,1,0.511111111,0.488888889,0.511111111,5.702873842,-2.879291948,906.1785714,809.1428571,696.6019417,100.5529165,209.5766297,199.3980583,199.3980583,199.3980583,896,896,896,,,,0,906.1785714,917.1702128,848.7777778,265.6752021,265.6752021,176.3005486,549.6571153,273.1741726,0.293181952,0.293181952,0.192222279,0.6475866,0.337609323,12
193,1,17/04/2020,3,12,12,,1,93,29.03225806,78.49462366,73,63,66,2,0,0,0,1,0,27,10,17,4,0.03030303,1,0.62962963,0.37037037,0.62962963,5.399856298,-3.03080072,665.5,551.1176471,437.6344086,157.710507,227.8655914,244.3655914,244.3655914,244.3655914,682,682,682,,,,0,665.5,674.7460317,83,235.6045247,235.6045247,225.4889289,0,174.4838396,0.354026333,0.354026333,0.334183409,0,0.316599987,12
199,1,13/09/2020,3,1,1,,5,1060,37.0754717,75,795,567,667,52,0,38,0.056971514,1,0,393,228,135,7,0.077961019,1,0.419847328,0.580152672,0.419847328,5.933012935,-2.764222402,824.3891007,742.1707037,373.6320755,198.0321425,450.7570252,309.3379245,309.3379245,353.5429245,682.97,682.97,727.175,,,,0,824.3891007,826.7741446,789.7142308,281.1505297,281.1505297,271.0484013,403.6031128,297.2098248,0.341041056,0.341041056,0.327838507,0.511074889,0.400460195,1
199,1,13/09/2020,3,1,1,,1,346,32.94797688,78.03468208,270,207,232,19,0,1,0.004310345,1,0,114,63,48,10,0.081896552,1,0.447368421,0.552631579,0.447368421,5.863041722,-2.799208008,960.9620813,788.2994792,614.017341,145.2585491,346.9447403,277.337659,277.337659,307.4076591,891.355,891.355,921.4250001,,,,0,960.9620813,964.6437923,579.905,235.5364097,235.5364097,228.5798767,694.8667628,159.0437713,0.245104791,0.245104791,0.236957806,1.198242407,0.20175552,1
199,1,13/09/2020,2,1,1,,1,333,29.72972973,83.78378378,279,226,234,5,0,0,0,3,0,99,53,46,5,0.021367521,1,0.464646465,0.535353535,0.464646465,5.81946335,-2.820997194,715.5513537,539.601087,265.4654655,108.4231566,450.0858882,419.9295345,419.9295345,419.9295345,685.395,685.395,685.395,,,,0,715.5513537,723.8607301,89.57833327,253.247567,253.247567,244.3238105,12.61535807,167.6007016,0.353919486,0.353919486,0.337528754,0.140830462,0.310601119,1
199,1,29/09/2020,5,2,2,,5,834,39.20863309,73.74100719,615,430,507,64,0,9,0.017751479,2,0,327,185,128,14,0.126232742,1,0.434250765,0.565749235,0.434250765,5.896291028,-2.782583355,807.2686735,705.4099609,477.7577938,242.0399178,329.5108797,190.4072064,190.4072064,234.0422061,668.1650002,668.1650002,711.7999999,,,,0,807.2686735,803.001186,974.0886363,322.1345055,322.1345055,311.8276822,602.5506347,288.6701885,0.399042495,0.399042495,0.388327798,0.618578856,0.409223295,2
199,1,29/09/2020,5,2,2,,1,204,34.80392157,74.50980392,152,118,133,13,0,0,0,0,0,71,34,37,5,0.097744361,1,0.521126761,0.478873239,0.521126761,5.677747157,-2.891855291,959.4415678,828.5259459,666.1764706,102.1111547,293.2650972,299.7135293,299.7135293,299.7135293,965.8899999,965.8899999,965.8899999,,,,0,959.4415678,959.4415678,NaN,224.8002764,224.8002764,224.8002764,NaN,146.1194849,0.234303249,0.234303249,0.234303249,NaN,0.176360783,2
199,1,29/09/2020,4,2,2,,1,275,37.09090909,74.54545455,205,156,173,17,0,0,0,0,0,102,49,53,14,0.098265896,1,0.519607843,0.480392157,0.519607843,5.68155949,-2.889949124,988.5385256,852.3500943,735.6363636,175.4635533,252.902162,268.5686364,268.5686364,268.5686364,1004.205,1004.205,1004.205,,,,0,988.5385256,988.5385256,NaN,261.4448453,261.4448453,261.4448453,NaN,217.7456267,0.264476132,0.264476132,0.264476132,NaN,0.255465012,2
199,1,10/10/2020,5,3,3,,2,100,30,61,61,50,70,13,0,5,0.071428571,0,0,30,11,15,2,0.185714286,1,0.633333333,0.366666667,0.633333333,5.390034042,-3.035711848,917.2363636,812.1333333,395,151.8405597,522.2363636,488,488,591,883,883,986,,,,0,917.2363636,912.28,966.8,293.5754029,293.5754029,267.3504953,533.4376252,591.0623446,0.320065159,0.320065159,0.293057499,0.551755922,0.727789786,3
199,1,10/10/2020,5,3,3,,1,57,29.8245614,80.70175439,46,38,40,2,0,0,0,0,0,17,8,9,1,0.05,1,0.529411765,0.470588235,0.529411765,5.656937595,-2.902260072,928,866.3333333,628.0701754,61.25003197,299.9298246,253.9298246,253.9298246,253.9298246,882,882,882,,,,0,928,928,NaN,172.5306083,172.5306083,172.5306083,NaN,142.9615333,0.185916604,0.185916604,0.185916604,NaN,0.165019084,3
199,1,13/10/2020,6,4,4,,4,333,39.63963964,74.77477477,249,159,201,36,0,6,0.029850746,0,0,132,90,40,9,0.179104478,1,0.318181818,0.681818182,0.318181818,6.20351799,-2.628969874,903.974303,783.30125,601.3513514,256.3465034,302.6229517,131.1986486,131.1986486,159.0186486,732.55,732.55,760.37,,,,0,903.974303,909.036761,769.8191667,286.4949167,286.4949167,269.7166366,609.0836839,319.6952142,0.316928165,0.316928165,0.296705973,0.791203584,0.408138266,4
199,1,13/10/2020,5,4,4,,1,71,30.98591549,74.64788732,53,41,49,5,0,2,0.040816327,0,0,22,12,8,1,0.102040816,1,0.454545455,0.545454545,0.454545455,5.844914164,-2.808271787,912.8183721,814.690625,568.3098592,126.5586924,344.5085129,259.6251408,259.6251408,328.6251408,827.935,827.935,896.935,,,,0,912.8183721,949.8684146,153.2925,271.9405633,271.9405633,217.6061383,42.81178007,137.1714019,0.297913113,0.297913113,0.229090824,0.279281635,0.168372383,4
199,1,13/10/2020,6,4,4,,1,116,30.17241379,81.89655172,95,78,81,2,0,0,0,1,0,35,17,18,4,0.024691358,1,0.514285714,0.485714286,0.514285714,5.694912238,-2.88327275,873.0193038,702.0036111,471.9827586,83.48100359,401.0365452,389.9072414,389.9072414,389.9072414,861.89,861.89,861.89,,,,0,873.0193038,883.2053205,78.50999996,254.5668278,254.5668278,239.4635543,0,230.6532019,0.291593584,0.291593584,0.271130108,0,0.328564124,4
199,1,17/10/2020,6,5,5,,2,118,33.89830508,84.74576271,100,74,78,3,0,1,0.012820513,0,0,40,26,14,0,0.038461538,1,0.35,0.65,0.35,6.116049336,-2.672704201,882.5232667,794.7646429,462.7118644,127.799663,419.8114023,361.5431356,361.5431356,361.5431356,824.255,824.255,824.255,,,,0,882.5232667,874.1740541,1500.365,203.216522,203.216522,191.2141365,0,120.3595085,0.230267608,0.230267608,0.218736916,0,0.151440442,5
199,1,17/10/2020,6,5,5,,1,72,41.66666667,80.55555556,58,40,42,2,0,0,0,0,0,30,18,12,0,0.047619048,1,0.4,0.6,0.4,5.984075972,-2.738690883,953.822375,767.4533333,520.1388889,88.27761995,433.6834861,354.4911111,354.4911111,354.4911111,874.63,874.63,874.63,,,,0,953.822375,953.822375,NaN,217.7530268,217.7530268,217.7530268,NaN,239.4518281,0.228295155,0.228295155,0.228295155,NaN,0.312008324,5
199,1,19/10/2020,6,6,6,,3,220,40,75,165,114,132,13,0,2,0.015151515,2,0,88,51,36,5,0.098484848,1,0.420454545,0.579545455,0.420454545,5.931459649,-2.764999045,852.885,664.6798611,562.9545455,265.9572145,289.9304545,229.0504545,229.0504545,231.6954545,792.005,792.005,794.65,,,,0,852.885,858.9444298,680.19125,302.9195816,302.9195816,281.8319395,738.6856219,236.649416,0.355170488,0.355170488,0.328114287,1.085996948,0.356035183,6
199,1,21/10/2020,7,7,7,,1,164,33.53658537,70.12195122,115,84,109,23,0,1,0.009174312,0,0,55,31,23,10,0.211009174,1,0.436363636,0.563636364,0.436363636,5.890924117,-2.785266811,951.2292353,755.9460869,715.2439024,126.8275058,235.9853329,159.8210976,159.8210976,164.7960977,875.065,875.065,880.0400001,,,,0,951.2292353,960.3370833,186.17,254.4772668,254.4772668,241.6670363,0,125.8933406,0.267524648,0.267524648,0.251648135,0,0.166537459,7
199,1,21/10/2020,8,7,7,,1,182,38.46153846,79.67032967,145,105,112,6,0,0,0,1,0,70,40,30,5,0.053571429,1,0.428571429,0.571428571,0.428571429,5.910741239,-2.77535825,888.0420755,788.2243333,582.4175824,133.9732031,305.624493,269.3524176,269.3524176,269.3524176,851.77,851.77,851.77,,,,0,888.0420755,895.8811905,64.93500003,255.8262643,255.8262643,243.9259315,0,306.3212191,0.28807899,0.28807899,0.272274867,0,0.388621876,7
200,1,20/09/2020,1,1,2,,2,123,29.26829268,69.10569106,85,65,87,17,0,4,0.045977011,0,0,36,20,14,2,0.195402299,1,0.444444444,0.555555556,0.444444444,5.870439168,-2.795509285,769.5244203,470.1675,239.8373984,117.34064,529.6870219,387.1576016,387.1576016,416.9726016,626.995,626.995,656.81,,,,0,769.5244203,729.831,1414.5425,292.0945605,292.0945605,249.4088893,134.1588452,287.9502372,0.379578026,0.379578026,0.341735127,0.094842569,0.612441815,1
200,1,20/09/2020,1,1,2,,1,67,31.34328358,61.19402985,41,27,46,17,0,0,0,0,0,21,14,7,0,0.369565217,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,1074.102222,847.9692857,403.7313433,99.35909501,670.3708789,547.3136567,547.3136567,571.3986567,951.045,951.045,975.13,,,,0,1074.102222,1074.102222,NaN,267.0486194,267.0486194,267.0486194,NaN,284.0341641,0.248624958,0.248624958,0.248624958,NaN,0.33495808,1
202,1,12/09/2020,1,1,1,,2,108,30.55555556,79.62962963,86,65,75,7,0,3,0.04,0,0,33,21,12,1,0.093333333,1,0.363636364,0.636363636,0.363636364,6.079484565,-2.690986587,1001.746324,868.3508333,433.7962963,150.2068206,567.9500272,500.0437037,500.0437037,500.0437037,933.84,933.84,933.84,,,,0,1001.746324,1012.451923,769.7916667,177.1323031,177.1323031,173.7259367,29.65417396,244.0252296,0.176823512,0.176823512,0.17158932,0.038522337,0.281021472,1
202,1,13/09/2020,1,2,2,,2,122,44.26229508,81.14754098,99,62,68,6,0,0,0,0,0,54,37,17,3,0.088235294,1,0.314814815,0.685185185,0.314814815,6.212977084,-2.624240327,865.6333871,825.0094118,515.1639344,129.3482301,350.4694527,224.6560656,224.6560656,224.6560656,739.82,739.82,739.82,,,,0,865.6333871,865.6333871,NaN,211.7659131,211.7659131,211.7659131,NaN,296.6053896,0.244636952,0.244636952,0.244636952,NaN,0.359517583,2
202,1,13/09/2020,1,2,2,,1,66,30.3030303,68.18181818,45,35,46,11,0,0,0,0,0,20,10,10,0,0.239130435,1,0.5,0.5,0.5,5.730728869,-2.865364435,1236.343714,1114.1105,797.7272727,52.93814837,438.6164416,495.5777273,495.5777273,495.5777273,1293.305,1293.305,1293.305,,,,0,1236.343714,1236.343714,NaN,216.5077724,216.5077724,216.5077724,NaN,137.529348,0.175119402,0.175119402,0.175119402,NaN,0.123443185,2
202,1,17/09/2020,1,3,3,,1,82,30.48780488,85.36585366,70,54,57,3,0,0,0,0,0,25,16,9,1,0.052631579,1,0.36,0.64,0.36,6.089187663,-2.686135038,1028.034259,1000.473889,686.5853659,143.3825885,341.4488934,286.3346341,286.3346341,286.3346341,972.92,972.92,972.92,,,,0,1028.034259,1028.034259,NaN,222.3655447,222.3655447,222.3655447,NaN,170.7947389,0.216301687,0.216301687,0.216301687,NaN,0.17071384,3
202,1,18/09/2020,1,4,4,,2,111,43.24324324,85.58558559,95,61,63,1,0,1,0.015873016,0,0,48,34,14,1,0.015873016,1,0.291666667,0.708333333,0.291666667,6.279251152,-2.591103293,1018.327661,959.1246429,569.3693694,189.0371742,448.9582919,376.2056306,376.2056306,376.2056306,945.575,945.575,945.575,,,,0,1018.327661,1010.09418,1520.57,205.2552489,205.2552489,196.3640403,0,234.4473283,0.201561105,0.201561105,0.194401714,0,0.244438854,4
202,1,18/09/2020,1,4,4,,1,79,29.11392405,78.48101266,62,49,56,6,0,0,0,1,0,23,13,10,1,0.107142857,1,0.434782609,0.565217391,0.434782609,5.894939646,-2.783259046,1114.2962,1018.0115,813.9240506,84.32868724,300.3721494,302.3309494,302.3309494,302.3309494,1116.255,1116.255,1116.255,,,,0,1114.2962,1137,1.809999987,318.8269695,318.8269695,278.3132969,0,100.2742001,0.286124075,0.286124075,0.244778625,0,0.098500066,4
202,1,19/09/2020,2,5,5,,2,120,30,81.66666667,98,76,84,5,0,2,0.023809524,1,0,36,22,11,2,0.05952381,1,0.388888889,0.611111111,0.388888889,6.012945016,-2.724256361,1137.453228,946.4877273,744.1666667,150.7938842,393.2865612,316.2383333,316.2383333,356.8183333,1060.405,1060.405,1100.985,,,,0,1137.453228,1152.705,751.075,267.2808858,267.2808858,240.0926729,625.8464187,336.0848301,0.234981869,0.234981869,0.208286312,0.833267541,0.355086305,5
202,1,19/09/2020,2,5,5,,1,82,30.48780488,79.26829268,65,52,57,5,0,0,0,0,0,25,13,12,1,0.087719298,1,0.48,0.52,0.48,5.780882453,-2.840287643,1137.361827,1037.678333,804.8780488,72.69492999,332.4837781,311.3119512,311.3119512,311.3119512,1116.19,1116.19,1116.19,,,,0,1137.361827,1137.361827,NaN,205.2628827,205.2628827,205.2628827,NaN,217.9060163,0.180472808,0.180472808,0.180472808,NaN,0.2099938,5
202,1,20/09/2020,2,6,6,,1,80,30,78.75,63,50,56,6,0,0,0,0,0,24,13,11,2,0.107142857,1,0.458333333,0.541666667,0.458333333,5.835362325,-2.813047707,1239.2239,1085.570455,916.25,53.23401882,322.9739,364.475,364.475,364.475,1280.725,1280.725,1280.725,,,,0,1239.2239,1239.2239,NaN,294.3148915,294.3148915,294.3148915,NaN,169.0665329,0.237499367,0.237499367,0.237499367,NaN,0.155739807,6
202,1,26/09/2020,3,9,9,,2,114,34.21052632,84.21052632,96,67,75,5,0,3,0.04,0,0,39,29,9,0,0.066666667,1,0.256410256,0.743589744,0.256410256,6.38518107,-2.538138334,1382.436857,1220.277222,982.4561404,32.57561397,399.9807168,359.3438596,359.3438596,359.7838596,1341.8,1341.8,1342.24,,,,0,1382.436857,1380.430672,1427.241667,100.6489533,100.6489533,100.7267731,107.3877896,186.3147575,0.072805461,0.072805461,0.072967643,0.07524149,0.15268232,7
202,1,27/09/2020,3,10,10,,1,66,30.3030303,81.81818182,54,41,46,4,0,0,0,0,0,20,13,6,1,0.086956522,1,0.35,0.65,0.35,6.116049336,-2.672704201,1390.007317,1092.941667,966.6666667,39.54873657,423.3406504,411.9283333,411.9283333,412.7533333,1378.595,1378.595,1379.42,,,,0,1390.007317,1390.007317,NaN,66.95769957,66.95769957,66.95769957,NaN,375.6400509,0.048170753,0.048170753,0.048170753,NaN,0.34369634,8
202,1,27/09/2020,3,10,10,,1,75,44,73.33333333,55,39,42,3,0,0,0,0,0,33,16,17,1,0.071428571,1,0.515151515,0.484848485,0.515151515,5.692740518,-2.88435861,1143.588462,1126.998824,926,48.18320892,217.5884615,213.01,213.01,213.01,1139.01,1139.01,1139.01,,,,0,1143.588462,1143.588462,NaN,218.4184066,218.4184066,218.4184066,NaN,137.0058816,0.190993888,0.190993888,0.190993888,NaN,0.121567014,9
202,1,02/10/2020,4,11,11,,1,81,30.86419753,87.65432099,71,55,56,1,0,0,0,0,0,25,16,9,0,0.017857143,1,0.36,0.64,0.36,6.089187663,-2.686135038,1293.139091,1204.407778,968.5185185,45.03085362,324.6205724,256.8264815,256.8264815,256.8264815,1225.345,1225.345,1225.345,,,,0,1293.139091,1293.139091,NaN,128.41748,128.41748,128.41748,NaN,80.63820997,0.099306781,0.099306781,0.099306781,NaN,0.066952582,10
202,1,11/10/2020,5,15,16,,1,66,30.3030303,86.36363636,57,42,46,4,0,0,0,0,0,20,15,5,0,0.086956522,1,0.25,0.75,0.25,6.405218619,-2.52811956,1373.206667,1207.93,985.6060606,25.96617847,387.6006061,355.9439394,355.9439394,355.9439394,1341.55,1341.55,1341.55,,,,0,1373.206667,1373.206667,NaN,154.1865602,154.1865602,154.1865602,NaN,96.68565399,0.112282123,0.112282123,0.112282123,NaN,0.080042431,11
202,1,14/10/2020,6,16,17,,2,92,29.34782609,85.86956522,79,59,65,5,0,1,0.015384615,0,0,27,20,7,0,0.076923077,1,0.259259259,0.740740741,0.259259259,6.376359619,-2.54254906,1395.089917,1365.631429,983.6956522,24.70562472,411.3942645,381.8443478,381.8443478,381.8443478,1365.54,1365.54,1365.54,,,,0,1395.089917,1401.249153,1031.695,93.75128564,93.75128564,81.39673058,0,157.1656539,0.067200891,0.067200891,0.058088692,0,0.115086436,12
202,1,14/10/2020,6,16,17,,1,53,33.96226415,81.13207547,43,30,35,5,0,0,0,0,0,18,13,5,1,0.142857143,1,0.277777778,0.722222222,0.277777778,6.320184667,-2.570636536,1383.706667,1121.504,982.0754717,32.66134451,401.631195,378.3495283,378.3495283,378.3495283,1360.425,1360.425,1360.425,,,,0,1383.706667,1383.706667,NaN,81.37847794,81.37847794,81.37847794,NaN,312.4450926,0.058811943,0.058811943,0.058811943,NaN,0.27859472,13
202,1,17/10/2020,6,18,19,,1,61,29.50819672,81.96721311,50,38,43,5,0,0,0,0,0,18,12,6,0,0.11627907,1,0.333333333,0.666666667,0.333333333,6.161456169,-2.650000785,1393.065526,1241.2375,961.4754098,38.07168964,431.5901165,406.1695902,406.1695902,406.1695902,1367.645,1367.645,1367.645,,,,0,1393.065526,1393.065526,NaN,97.07062525,97.07062525,97.07062525,NaN,74.86706771,0.069681306,0.069681306,0.069681306,NaN,0.060316473,14
203,1,25/10/2020,1,1,1,,2,107,29.90654206,78.5046729,84,66,75,7,0,2,0.026666667,0,0,32,18,14,1,0.093333333,1,0.4375,0.5625,0.4375,5.888039554,-2.786709092,954.6579412,751.3417857,343.4579439,78.6334079,611.1999973,573.7820561,573.7820561,573.7820561,917.24,917.24,917.24,,,,0,954.6579412,947.8657576,1178.8,261.6977383,261.6977383,255.3496212,496.7849402,191.6932005,0.274127231,0.274127231,0.269394288,0.421432762,0.255134486,1
203,1,25/10/2020,1,1,1,,1,68,29.41176471,82.35294118,56,41,48,7,0,0,0,0,0,20,15,5,0,0.145833333,1,0.25,0.75,0.25,6.405218619,-2.52811956,1140.820366,971.062,495.5882353,145.0000757,645.2321306,521.8317647,521.8317647,521.8317647,1017.42,1017.42,1017.42,,,,0,1140.820366,1140.820366,NaN,242.3112746,242.3112746,242.3112746,NaN,122.6834188,0.212400902,0.212400902,0.212400902,NaN,0.126339429,1
